"SUID","EdgeBetweenness","interaction","name","path length","selected","shared interaction","shared name","stringdb::coexpression","stringdb::cooccurrence","stringdb::databases","stringdb::experiments","stringdb::fusion","stringdb::interspecies","stringdb::neighborhood","stringdb::score","stringdb::textmining"
"5779","446.17168143","pp","1352.AL014_07005 (pp) 1352.AL014_07780",,"false","pp","1352.AL014_07005 (pp) 1352.AL014_07780",,,,,,,,,
"5780","161.90147785","pp","1352.AL014_07005 (pp) 1352.AL014_08335",,"false","pp","1352.AL014_07005 (pp) 1352.AL014_08335",,,,,,,,,
"5781","70.31928547","pp","1352.AL014_07005 (pp) 1352.AL014_10860",,"false","pp","1352.AL014_07005 (pp) 1352.AL014_10860",,,,,,,,,
"5782","66.24660067","pp","1352.AL014_07005 (pp) 1352.AL014_08730",,"false","pp","1352.AL014_07005 (pp) 1352.AL014_08730",,,,,,,,,
"5783","49.31667512","pp","1352.AL014_07005 (pp) 1352.AL014_11940",,"false","pp","1352.AL014_07005 (pp) 1352.AL014_11940",,,,,,,,,
"5784","180.68821245","pp","1352.AL014_07005 (pp) 1352.AL014_08760",,"false","pp","1352.AL014_07005 (pp) 1352.AL014_08760",,,,,,,,,
"5785","203.48282287","pp","1352.AL014_07005 (pp) 1352.AL014_11985",,"false","pp","1352.AL014_07005 (pp) 1352.AL014_11985",,,,,,,,,
"5786","509.14807498","pp","1352.AL014_07005 (pp) 1352.AL014_09090",,"false","pp","1352.AL014_07005 (pp) 1352.AL014_09090",,,,,,,,,
"5787","111.78871114","pp","1352.AL014_07005 (pp) 1352.AL014_10465",,"false","pp","1352.AL014_07005 (pp) 1352.AL014_10465",,,,,,,,,
"5788","399.0558303","pp","1352.AL014_07005 (pp) 1352.AL014_12625",,"false","pp","1352.AL014_07005 (pp) 1352.AL014_12625",,,,,,,,,
"5789","5467.27847863","pp","1352.AL014_02525 (pp) 1352.AL014_03900",,"false","pp","1352.AL014_02525 (pp) 1352.AL014_03900",,,,,,,,,
"5790","1142.6907681","pp","1352.AL014_02525 (pp) 1352.AL014_04880",,"false","pp","1352.AL014_02525 (pp) 1352.AL014_04880",,,,,,,,,
"5791","270.73755699","pp","1352.AL014_02525 (pp) 1352.AL014_03905",,"false","pp","1352.AL014_02525 (pp) 1352.AL014_03905",,,,,,,,,
"5792","1728.93242523","pp","1352.AL014_02525 (pp) 1352.AL014_07390",,"false","pp","1352.AL014_02525 (pp) 1352.AL014_07390",,,,,,,,,
"5793","869.76958182","pp","1352.AL014_02525 (pp) 1352.AL014_07780",,"false","pp","1352.AL014_02525 (pp) 1352.AL014_07780",,,,,,,,,
"5794","1375.34794892","pp","1352.AL014_02525 (pp) 1352.AL014_07095",,"false","pp","1352.AL014_02525 (pp) 1352.AL014_07095",,,,,,,,,
"5795","1856.18341954","pp","1352.AL014_02525 (pp) 1352.AL014_07105",,"false","pp","1352.AL014_02525 (pp) 1352.AL014_07105",,,,,,,,,
"5796","1403.02398765","pp","1352.AL014_02525 (pp) 1352.AL014_07185",,"false","pp","1352.AL014_02525 (pp) 1352.AL014_07185",,,,,,,,,
"5797","1656.67861109","pp","1352.AL014_02525 (pp) 1352.AL014_04055",,"false","pp","1352.AL014_02525 (pp) 1352.AL014_04055",,,,,,,,,
"5798","857.31289046","pp","1352.AL014_02525 (pp) 1352.AL014_04100",,"false","pp","1352.AL014_02525 (pp) 1352.AL014_04100",,,,,,,,,
"5799","654.81795423","pp","1352.AL014_02525 (pp) 1352.AL014_09905",,"false","pp","1352.AL014_02525 (pp) 1352.AL014_09905",,,,,,,,,
"5800","1672.97293184","pp","1352.AL014_02525 (pp) 1352.AL014_11165",,"false","pp","1352.AL014_02525 (pp) 1352.AL014_11165",,,,,,,,,
"5801","697.02615189","pp","1352.AL014_02525 (pp) 1352.AL014_08970",,"false","pp","1352.AL014_02525 (pp) 1352.AL014_08970",,,,,,,,,
"5802","481.36076204","pp","1352.AL014_02525 (pp) 1352.AL014_14230",,"false","pp","1352.AL014_02525 (pp) 1352.AL014_14230",,,,,,,,,
"5803","886.73695175","pp","1352.AL014_02525 (pp) 1352.AL014_14905",,"false","pp","1352.AL014_02525 (pp) 1352.AL014_14905",,,,,,,,,
"5804","1385.11846638","pp","1352.AL014_02525 (pp) 1352.AL014_12395",,"false","pp","1352.AL014_02525 (pp) 1352.AL014_12395",,,,,,,,,
"5805","808.74212993","pp","1352.AL014_02525 (pp) 1352.AL014_13360",,"false","pp","1352.AL014_02525 (pp) 1352.AL014_13360",,,,,,,,,
"5806","160.35106789","pp","1352.AL014_05675 (pp) 1352.AL014_05730",,"false","pp","1352.AL014_05675 (pp) 1352.AL014_05730",,,,,,,,,
"5807","40.09913216","pp","1352.AL014_05675 (pp) 1352.AL014_07440",,"false","pp","1352.AL014_05675 (pp) 1352.AL014_07440",,,,,,,,,
"5808","43.21755184","pp","1352.AL014_05675 (pp) 1352.AL014_10465",,"false","pp","1352.AL014_05675 (pp) 1352.AL014_10465",,,,,,,,,
"5809","196.44928594","pp","1352.AL014_05675 (pp) 1352.AL014_07780",,"false","pp","1352.AL014_05675 (pp) 1352.AL014_07780",,,,,,,,,
"5810","28.97027729","pp","1352.AL014_05675 (pp) 1352.AL014_11940",,"false","pp","1352.AL014_05675 (pp) 1352.AL014_11940",,,,,,,,,
"5811","65.2195511","pp","1352.AL014_05675 (pp) 1352.AL014_08335",,"false","pp","1352.AL014_05675 (pp) 1352.AL014_08335",,,,,,,,,
"5812","28.82887426","pp","1352.AL014_05675 (pp) 1352.AL014_08730",,"false","pp","1352.AL014_05675 (pp) 1352.AL014_08730",,,,,,,,,
"5813","28.63242891","pp","1352.AL014_05675 (pp) 1352.AL014_10860",,"false","pp","1352.AL014_05675 (pp) 1352.AL014_10860",,,,,,,,,
"5814","71.38361334","pp","1352.AL014_05675 (pp) 1352.AL014_08760",,"false","pp","1352.AL014_05675 (pp) 1352.AL014_08760",,,,,,,,,
"5815","1044.36961901","pp","1352.AL014_05730 (pp) 1352.AL014_05885",,"false","pp","1352.AL014_05730 (pp) 1352.AL014_05885",,,,,,,,,
"5816","3877.77672716","pp","1352.AL014_05730 (pp) 1352.AL014_07510",,"false","pp","1352.AL014_05730 (pp) 1352.AL014_07510",,,,,,,,,
"5817","889.52080407","pp","1352.AL014_05730 (pp) 1352.AL014_06025",,"false","pp","1352.AL014_05730 (pp) 1352.AL014_06025",,,,,,,,,
"5818","434.16829574","pp","1352.AL014_05730 (pp) 1352.AL014_06060",,"false","pp","1352.AL014_05730 (pp) 1352.AL014_06060",,,,,,,,,
"5819","1154.62923821","pp","1352.AL014_05730 (pp) 1352.AL014_06485",,"false","pp","1352.AL014_05730 (pp) 1352.AL014_06485",,,,,,,,,
"5820","1358.64621719","pp","1352.AL014_05730 (pp) 1352.AL014_07645",,"false","pp","1352.AL014_05730 (pp) 1352.AL014_07645",,,,,,,,,
"5821","309.59138484","pp","1352.AL014_05730 (pp) 1352.AL014_06770",,"false","pp","1352.AL014_05730 (pp) 1352.AL014_06770",,,,,,,,,
"5822","191.68300045","pp","1352.AL014_05730 (pp) 1352.AL014_08730",,"false","pp","1352.AL014_05730 (pp) 1352.AL014_08730",,,,,,,,,
"5823","375.49383244","pp","1352.AL014_05730 (pp) 1352.AL014_07005",,"false","pp","1352.AL014_05730 (pp) 1352.AL014_07005",,,,,,,,,
"5824","490.07974781","pp","1352.AL014_05730 (pp) 1352.AL014_07780",,"false","pp","1352.AL014_05730 (pp) 1352.AL014_07780",,,,,,,,,
"5825","181.16964244","pp","1352.AL014_05730 (pp) 1352.AL014_08335",,"false","pp","1352.AL014_05730 (pp) 1352.AL014_08335",,,,,,,,,
"5826","1597.17832652","pp","1352.AL014_05730 (pp) 1352.AL014_07095",,"false","pp","1352.AL014_05730 (pp) 1352.AL014_07095",,,,,,,,,
"5827","286.99576549","pp","1352.AL014_05730 (pp) 1352.AL014_08760",,"false","pp","1352.AL014_05730 (pp) 1352.AL014_08760",,,,,,,,,
"5828","758.85585568","pp","1352.AL014_05730 (pp) 1352.AL014_09765",,"false","pp","1352.AL014_05730 (pp) 1352.AL014_09765",,,,,,,,,
"5829","1610.69617435","pp","1352.AL014_05730 (pp) 1352.AL014_08775",,"false","pp","1352.AL014_05730 (pp) 1352.AL014_08775",,,,,,,,,
"5830","490.79713456","pp","1352.AL014_05730 (pp) 1352.AL014_09575",,"false","pp","1352.AL014_05730 (pp) 1352.AL014_09575",,,,,,,,,
"5831","1052.03116938","pp","1352.AL014_05730 (pp) 1352.AL014_07180",,"false","pp","1352.AL014_05730 (pp) 1352.AL014_07180",,,,,,,,,
"5832","1419.33258458","pp","1352.AL014_05730 (pp) 1352.AL014_10055",,"false","pp","1352.AL014_05730 (pp) 1352.AL014_10055",,,,,,,,,
"5833","648.22681816","pp","1352.AL014_05730 (pp) 1352.AL014_07265",,"false","pp","1352.AL014_05730 (pp) 1352.AL014_07265",,,,,,,,,
"5834","472.08643836","pp","1352.AL014_05730 (pp) 1352.AL014_10295",,"false","pp","1352.AL014_05730 (pp) 1352.AL014_10295",,,,,,,,,
"5835","1506.08090189","pp","1352.AL014_05730 (pp) 1352.AL014_10370",,"false","pp","1352.AL014_05730 (pp) 1352.AL014_10370",,,,,,,,,
"5836","360.72856494","pp","1352.AL014_05730 (pp) 1352.AL014_10465",,"false","pp","1352.AL014_05730 (pp) 1352.AL014_10465",,,,,,,,,
"5837","385.81478103","pp","1352.AL014_05730 (pp) 1352.AL014_11930",,"false","pp","1352.AL014_05730 (pp) 1352.AL014_11930",,,,,,,,,
"5838","1769.27771549","pp","1352.AL014_05730 (pp) 1352.AL014_11340",,"false","pp","1352.AL014_05730 (pp) 1352.AL014_11340",,,,,,,,,
"5839","379.15434822","pp","1352.AL014_05730 (pp) 1352.AL014_14550",,"false","pp","1352.AL014_05730 (pp) 1352.AL014_14550",,,,,,,,,
"5840","307.45260566","pp","1352.AL014_05730 (pp) 1352.AL014_11940",,"false","pp","1352.AL014_05730 (pp) 1352.AL014_11940",,,,,,,,,
"5841","408.35696008","pp","1352.AL014_05730 (pp) 1352.AL014_11955",,"false","pp","1352.AL014_05730 (pp) 1352.AL014_11955",,,,,,,,,
"5842","216.37737524","pp","1352.AL014_05730 (pp) 1352.AL014_11985",,"false","pp","1352.AL014_05730 (pp) 1352.AL014_11985",,,,,,,,,
"5843","3090.03934717","pp","1352.AL014_05730 (pp) 1352.AL014_12645",,"false","pp","1352.AL014_05730 (pp) 1352.AL014_12645",,,,,,,,,
"5844","481.9554206","pp","1352.AL014_05730 (pp) 1352.AL014_13370",,"false","pp","1352.AL014_05730 (pp) 1352.AL014_13370",,,,,,,,,
"5845","1917.7581311","pp","1352.AL014_05730 (pp) 1352.AL014_13465",,"false","pp","1352.AL014_05730 (pp) 1352.AL014_13465",,,,,,,,,
"5846","484.75115373","pp","1352.AL014_05730 (pp) 1352.AL014_13515",,"false","pp","1352.AL014_05730 (pp) 1352.AL014_13515",,,,,,,,,
"5847","344.32860352","pp","1352.AL014_08730 (pp) 1352.AL014_08735",,"false","pp","1352.AL014_08730 (pp) 1352.AL014_08735",,,,,,,,,
"5848","339.67333337","pp","1352.AL014_08730 (pp) 1352.AL014_08740",,"false","pp","1352.AL014_08730 (pp) 1352.AL014_08740",,,,,,,,,
"5849","19.05717542","pp","1352.AL014_08730 (pp) 1352.AL014_10465",,"false","pp","1352.AL014_08730 (pp) 1352.AL014_10465",,,,,,,,,
"5850","133.83001457","pp","1352.AL014_08730 (pp) 1352.AL014_11985",,"false","pp","1352.AL014_08730 (pp) 1352.AL014_11985",,,,,,,,,
"5851","23.43646971","pp","1352.AL014_08730 (pp) 1352.AL014_08760",,"false","pp","1352.AL014_08730 (pp) 1352.AL014_08760",,,,,,,,,
"5852","268.7911852","pp","1352.AL014_08730 (pp) 1352.AL014_13515",,"false","pp","1352.AL014_08730 (pp) 1352.AL014_13515",,,,,,,,,
"5853","340.7955771","pp","1352.AL014_08730 (pp) 1352.AL014_10810",,"false","pp","1352.AL014_08730 (pp) 1352.AL014_10810",,,,,,,,,
"5854","339.81522874","pp","1352.AL014_08730 (pp) 1352.AL014_10815",,"false","pp","1352.AL014_08730 (pp) 1352.AL014_10815",,,,,,,,,
"5855","190.61191341","pp","1352.AL014_08730 (pp) 1352.AL014_10820",,"false","pp","1352.AL014_08730 (pp) 1352.AL014_10820",,,,,,,,,
"5856","80.09911836","pp","1352.AL014_08730 (pp) 1352.AL014_11940",,"false","pp","1352.AL014_08730 (pp) 1352.AL014_11940",,,,,,,,,
"5857","1317.08950781","pp","1352.AL014_03905 (pp) 1352.AL014_03975",,"false","pp","1352.AL014_03905 (pp) 1352.AL014_03975",,,,,,,,,
"5858","478.732542","pp","1352.AL014_03905 (pp) 1352.AL014_04100",,"false","pp","1352.AL014_03905 (pp) 1352.AL014_04100",,,,,,,,,
"5859","610.6788069","pp","1352.AL014_03905 (pp) 1352.AL014_04910",,"false","pp","1352.AL014_03905 (pp) 1352.AL014_04910",,,,,,,,,
"5860","486.23922816","pp","1352.AL014_03905 (pp) 1352.AL014_07780",,"false","pp","1352.AL014_03905 (pp) 1352.AL014_07780",,,,,,,,,
"5861","427.71777483","pp","1352.AL014_03905 (pp) 1352.AL014_05070",,"false","pp","1352.AL014_03905 (pp) 1352.AL014_05070",,,,,,,,,
"5862","349.40460026","pp","1352.AL014_03905 (pp) 1352.AL014_07885",,"false","pp","1352.AL014_03905 (pp) 1352.AL014_07885",,,,,,,,,
"5863","237.87308295","pp","1352.AL014_03905 (pp) 1352.AL014_08760",,"false","pp","1352.AL014_03905 (pp) 1352.AL014_08760",,,,,,,,,
"5864","196.44260848","pp","1352.AL014_03905 (pp) 1352.AL014_05295",,"false","pp","1352.AL014_03905 (pp) 1352.AL014_05295",,,,,,,,,
"5865","302.07683342","pp","1352.AL014_03905 (pp) 1352.AL014_05300",,"false","pp","1352.AL014_03905 (pp) 1352.AL014_05300",,,,,,,,,
"5866","718.38317186","pp","1352.AL014_03905 (pp) 1352.AL014_05305",,"false","pp","1352.AL014_03905 (pp) 1352.AL014_05305",,,,,,,,,
"5867","523.82078927","pp","1352.AL014_03905 (pp) 1352.AL014_05345",,"false","pp","1352.AL014_03905 (pp) 1352.AL014_05345",,,,,,,,,
"5868","312.15720374","pp","1352.AL014_03905 (pp) 1352.AL014_08335",,"false","pp","1352.AL014_03905 (pp) 1352.AL014_08335",,,,,,,,,
"5869","402.70142533","pp","1352.AL014_03905 (pp) 1352.AL014_05730",,"false","pp","1352.AL014_03905 (pp) 1352.AL014_05730",,,,,,,,,
"5870","367.44292817","pp","1352.AL014_03905 (pp) 1352.AL014_08970",,"false","pp","1352.AL014_03905 (pp) 1352.AL014_08970",,,,,,,,,
"5871","166.80258629","pp","1352.AL014_03905 (pp) 1352.AL014_10295",,"false","pp","1352.AL014_03905 (pp) 1352.AL014_10295",,,,,,,,,
"5872","2175.8579976","pp","1352.AL014_03905 (pp) 1352.AL014_12010",,"false","pp","1352.AL014_03905 (pp) 1352.AL014_12010",,,,,,,,,
"5873","908.64338935","pp","1352.AL014_03905 (pp) 1352.AL014_10300",,"false","pp","1352.AL014_03905 (pp) 1352.AL014_10300",,,,,,,,,
"5874","1264.47426141","pp","1352.AL014_03905 (pp) 1352.AL014_10365",,"false","pp","1352.AL014_03905 (pp) 1352.AL014_10365",,,,,,,,,
"5875","349.95943069","pp","1352.AL014_03905 (pp) 1352.AL014_14230",,"false","pp","1352.AL014_03905 (pp) 1352.AL014_14230",,,,,,,,,
"5876","332.64611306","pp","1352.AL014_03905 (pp) 1352.AL014_11985",,"false","pp","1352.AL014_03905 (pp) 1352.AL014_11985",,,,,,,,,
"5877","1282.30171617","pp","1352.AL014_03905 (pp) 1352.AL014_14885",,"false","pp","1352.AL014_03905 (pp) 1352.AL014_14885",,,,,,,,,
"5878","389.04000232","pp","1352.AL014_03905 (pp) 1352.AL014_12240",,"false","pp","1352.AL014_03905 (pp) 1352.AL014_12240",,,,,,,,,
"5879","975.612537","pp","1352.AL014_03905 (pp) 1352.AL014_14905",,"false","pp","1352.AL014_03905 (pp) 1352.AL014_14905",,,,,,,,,
"5880","241.41896152","pp","1352.AL014_03905 (pp) 1352.AL014_14550",,"false","pp","1352.AL014_03905 (pp) 1352.AL014_14550",,,,,,,,,
"5881","295.00642625","pp","1352.AL014_04095 (pp) 1352.AL014_05320",,"false","pp","1352.AL014_04095 (pp) 1352.AL014_05320",,,,,,,,,
"5882","748.04733907","pp","1352.AL014_04095 (pp) 1352.AL014_05730",,"false","pp","1352.AL014_04095 (pp) 1352.AL014_05730",,,,,,,,,
"5883","720.94425565","pp","1352.AL014_04095 (pp) 1352.AL014_04315",,"false","pp","1352.AL014_04095 (pp) 1352.AL014_04315",,,,,,,,,
"5884","1553.22130148","pp","1352.AL014_04095 (pp) 1352.AL014_04440",,"false","pp","1352.AL014_04095 (pp) 1352.AL014_04440",,,,,,,,,
"5885","1105.72291045","pp","1352.AL014_04095 (pp) 1352.AL014_07245",,"false","pp","1352.AL014_04095 (pp) 1352.AL014_07245",,,,,,,,,
"5886","131.11087114","pp","1352.AL014_04095 (pp) 1352.AL014_06770",,"false","pp","1352.AL014_04095 (pp) 1352.AL014_06770",,,,,,,,,
"5887","1577.70794277","pp","1352.AL014_04095 (pp) 1352.AL014_06805",,"false","pp","1352.AL014_04095 (pp) 1352.AL014_06805",,,,,,,,,
"5888","149.14494056","pp","1352.AL014_04095 (pp) 1352.AL014_07180",,"false","pp","1352.AL014_04095 (pp) 1352.AL014_07180",,,,,,,,,
"5889","701.9079679","pp","1352.AL014_04095 (pp) 1352.AL014_07645",,"false","pp","1352.AL014_04095 (pp) 1352.AL014_07645",,,,,,,,,
"5890","182.62647489","pp","1352.AL014_04095 (pp) 1352.AL014_10465",,"false","pp","1352.AL014_04095 (pp) 1352.AL014_10465",,,,,,,,,
"5891","658.75718981","pp","1352.AL014_04095 (pp) 1352.AL014_07780",,"false","pp","1352.AL014_04095 (pp) 1352.AL014_07780",,,,,,,,,
"5892","134.29834084","pp","1352.AL014_04095 (pp) 1352.AL014_08730",,"false","pp","1352.AL014_04095 (pp) 1352.AL014_08730",,,,,,,,,
"5893","265.1444827","pp","1352.AL014_04095 (pp) 1352.AL014_08760",,"false","pp","1352.AL014_04095 (pp) 1352.AL014_08760",,,,,,,,,
"5894","174.30472778","pp","1352.AL014_04095 (pp) 1352.AL014_10820",,"false","pp","1352.AL014_04095 (pp) 1352.AL014_10820",,,,,,,,,
"5895","327.44182627","pp","1352.AL014_04095 (pp) 1352.AL014_08980",,"false","pp","1352.AL014_04095 (pp) 1352.AL014_08980",,,,,,,,,
"5896","1037.82812532","pp","1352.AL014_04095 (pp) 1352.AL014_11290",,"false","pp","1352.AL014_04095 (pp) 1352.AL014_11290",,,,,,,,,
"5897","348.18681074","pp","1352.AL014_04095 (pp) 1352.AL014_14550",,"false","pp","1352.AL014_04095 (pp) 1352.AL014_14550",,,,,,,,,
"5898","328.22631586","pp","1352.AL014_04095 (pp) 1352.AL014_11940",,"false","pp","1352.AL014_04095 (pp) 1352.AL014_11940",,,,,,,,,
"5899","1075.09036277","pp","1352.AL014_04095 (pp) 1352.AL014_14910",,"false","pp","1352.AL014_04095 (pp) 1352.AL014_14910",,,,,,,,,
"5900","140.23909608","pp","1352.AL014_07780 (pp) 1352.AL014_08730",,"false","pp","1352.AL014_07780 (pp) 1352.AL014_08730",,,,,,,,,
"5901","318.62189429","pp","1352.AL014_07780 (pp) 1352.AL014_08335",,"false","pp","1352.AL014_07780 (pp) 1352.AL014_08335",,,,,,,,,
"5902","228.35667509","pp","1352.AL014_07780 (pp) 1352.AL014_08760",,"false","pp","1352.AL014_07780 (pp) 1352.AL014_08760",,,,,,,,,
"5903","673.32680317","pp","1352.AL014_07780 (pp) 1352.AL014_09765",,"false","pp","1352.AL014_07780 (pp) 1352.AL014_09765",,,,,,,,,
"5904","1807.01573013","pp","1352.AL014_07780 (pp) 1352.AL014_10055",,"false","pp","1352.AL014_07780 (pp) 1352.AL014_10055",,,,,,,,,
"5905","821.1957417","pp","1352.AL014_07780 (pp) 1352.AL014_10290",,"false","pp","1352.AL014_07780 (pp) 1352.AL014_10290",,,,,,,,,
"5906","795.84147359","pp","1352.AL014_07780 (pp) 1352.AL014_10295",,"false","pp","1352.AL014_07780 (pp) 1352.AL014_10295",,,,,,,,,
"5907","1316.19597556","pp","1352.AL014_07780 (pp) 1352.AL014_08970",,"false","pp","1352.AL014_07780 (pp) 1352.AL014_08970",,,,,,,,,
"5908","1864.31641252","pp","1352.AL014_07780 (pp) 1352.AL014_10415",,"false","pp","1352.AL014_07780 (pp) 1352.AL014_10415",,,,,,,,,
"5909","535.25058039","pp","1352.AL014_07780 (pp) 1352.AL014_08980",,"false","pp","1352.AL014_07780 (pp) 1352.AL014_08980",,,,,,,,,
"5910","262.91311432","pp","1352.AL014_07780 (pp) 1352.AL014_10465",,"false","pp","1352.AL014_07780 (pp) 1352.AL014_10465",,,,,,,,,
"5911","887.69892503","pp","1352.AL014_07780 (pp) 1352.AL014_10820",,"false","pp","1352.AL014_07780 (pp) 1352.AL014_10820",,,,,,,,,
"5912","184.89387856","pp","1352.AL014_07780 (pp) 1352.AL014_10860",,"false","pp","1352.AL014_07780 (pp) 1352.AL014_10860",,,,,,,,,
"5913","841.01149559","pp","1352.AL014_07780 (pp) 1352.AL014_13370",,"false","pp","1352.AL014_07780 (pp) 1352.AL014_13370",,,,,,,,,
"5914","1042.89832683","pp","1352.AL014_07780 (pp) 1352.AL014_14230",,"false","pp","1352.AL014_07780 (pp) 1352.AL014_14230",,,,,,,,,
"5915","930.98329353","pp","1352.AL014_07780 (pp) 1352.AL014_13515",,"false","pp","1352.AL014_07780 (pp) 1352.AL014_13515",,,,,,,,,
"5916","437.4933057","pp","1352.AL014_07780 (pp) 1352.AL014_11940",,"false","pp","1352.AL014_07780 (pp) 1352.AL014_11940",,,,,,,,,
"5917","308.52986555","pp","1352.AL014_07780 (pp) 1352.AL014_14550",,"false","pp","1352.AL014_07780 (pp) 1352.AL014_14550",,,,,,,,,
"5918","580.00458447","pp","1352.AL014_07780 (pp) 1352.AL014_11955",,"false","pp","1352.AL014_07780 (pp) 1352.AL014_11955",,,,,,,,,
"5919","2251.52093824","pp","1352.AL014_07780 (pp) 1352.AL014_15055",,"false","pp","1352.AL014_07780 (pp) 1352.AL014_15055",,,,,,,,,
"5920","986.98547322","pp","1352.AL014_07780 (pp) 1352.AL014_15220",,"false","pp","1352.AL014_07780 (pp) 1352.AL014_15220",,,,,,,,,
"5921","298.0852909","pp","1352.AL014_07780 (pp) 1352.AL014_11985",,"false","pp","1352.AL014_07780 (pp) 1352.AL014_11985",,,,,,,,,
"5922","343.85522856","pp","1352.AL014_08335 (pp) 1352.AL014_10295",,"false","pp","1352.AL014_08335 (pp) 1352.AL014_10295",,,,,,,,,
"5923","221.08273152","pp","1352.AL014_08335 (pp) 1352.AL014_10465",,"false","pp","1352.AL014_08335 (pp) 1352.AL014_10465",,,,,,,,,
"5924","114.93210586","pp","1352.AL014_08335 (pp) 1352.AL014_08730",,"false","pp","1352.AL014_08335 (pp) 1352.AL014_08730",,,,,,,,,
"5925","232.54049804","pp","1352.AL014_08335 (pp) 1352.AL014_08760",,"false","pp","1352.AL014_08335 (pp) 1352.AL014_08760",,,,,,,,,
"5926","487.46801574","pp","1352.AL014_08335 (pp) 1352.AL014_09765",,"false","pp","1352.AL014_08335 (pp) 1352.AL014_09765",,,,,,,,,
"5927","439.08864906","pp","1352.AL014_08335 (pp) 1352.AL014_13370",,"false","pp","1352.AL014_08335 (pp) 1352.AL014_13370",,,,,,,,,
"5928","162.85214934","pp","1352.AL014_08335 (pp) 1352.AL014_11940",,"false","pp","1352.AL014_08335 (pp) 1352.AL014_11940",,,,,,,,,
"5929","217.51240043","pp","1352.AL014_08335 (pp) 1352.AL014_14550",,"false","pp","1352.AL014_08335 (pp) 1352.AL014_14550",,,,,,,,,
"5930","3893.36992875","pp","1352.AL014_08335 (pp) 1352.AL014_14820",,"false","pp","1352.AL014_08335 (pp) 1352.AL014_14820",,,,,,,,,
"5931","52.62550451","pp","1352.AL014_08335 (pp) 1352.AL014_10860",,"false","pp","1352.AL014_08335 (pp) 1352.AL014_10860",,,,,,,,,
"5932","320.75194763","pp","1352.AL014_08760 (pp) 1352.AL014_08980",,"false","pp","1352.AL014_08760 (pp) 1352.AL014_08980",,,,,,,,,
"5933","393.27253168","pp","1352.AL014_08760 (pp) 1352.AL014_09765",,"false","pp","1352.AL014_08760 (pp) 1352.AL014_09765",,,,,,,,,
"5934","339.53871113","pp","1352.AL014_08760 (pp) 1352.AL014_10295",,"false","pp","1352.AL014_08760 (pp) 1352.AL014_10295",,,,,,,,,
"5935","61.21945439","pp","1352.AL014_08760 (pp) 1352.AL014_10465",,"false","pp","1352.AL014_08760 (pp) 1352.AL014_10465",,,,,,,,,
"5936","208.40485172","pp","1352.AL014_08760 (pp) 1352.AL014_11940",,"false","pp","1352.AL014_08760 (pp) 1352.AL014_11940",,,,,,,,,
"5937","482.66878289","pp","1352.AL014_08760 (pp) 1352.AL014_10810",,"false","pp","1352.AL014_08760 (pp) 1352.AL014_10810",,,,,,,,,
"5938","481.72274313","pp","1352.AL014_08760 (pp) 1352.AL014_10815",,"false","pp","1352.AL014_08760 (pp) 1352.AL014_10815",,,,,,,,,
"5939","289.78609737","pp","1352.AL014_08760 (pp) 1352.AL014_10820",,"false","pp","1352.AL014_08760 (pp) 1352.AL014_10820",,,,,,,,,
"5940","109.57296802","pp","1352.AL014_08760 (pp) 1352.AL014_10860",,"false","pp","1352.AL014_08760 (pp) 1352.AL014_10860",,,,,,,,,
"5941","1578.69050338","pp","1352.AL014_08760 (pp) 1352.AL014_11165",,"false","pp","1352.AL014_08760 (pp) 1352.AL014_11165",,,,,,,,,
"5942","209.87072759","pp","1352.AL014_08760 (pp) 1352.AL014_11985",,"false","pp","1352.AL014_08760 (pp) 1352.AL014_11985",,,,,,,,,
"5943","418.82849763","pp","1352.AL014_08980 (pp) 1352.AL014_11340",,"false","pp","1352.AL014_08980 (pp) 1352.AL014_11340",,,,,,,,,
"5944","444.45102633","pp","1352.AL014_08980 (pp) 1352.AL014_14960",,"false","pp","1352.AL014_08980 (pp) 1352.AL014_14960",,,,,,,,,
"5945","284.05370112","pp","1352.AL014_08980 (pp) 1352.AL014_11990",,"false","pp","1352.AL014_08980 (pp) 1352.AL014_11990",,,,,,,,,
"5946","63.45859272","pp","1352.AL014_09790 (pp) 1352.AL014_13515",,"false","pp","1352.AL014_09790 (pp) 1352.AL014_13515",,,,,,,,,
"5947","2277.62168986","pp","1352.AL014_10465 (pp) 1352.AL014_10480",,"false","pp","1352.AL014_10465 (pp) 1352.AL014_10480",,,,,,,,,
"5948","297.92631386","pp","1352.AL014_10465 (pp) 1352.AL014_10810",,"false","pp","1352.AL014_10465 (pp) 1352.AL014_10810",,,,,,,,,
"5949","148.82852733","pp","1352.AL014_10465 (pp) 1352.AL014_11940",,"false","pp","1352.AL014_10465 (pp) 1352.AL014_11940",,,,,,,,,
"5950","296.74700949","pp","1352.AL014_10465 (pp) 1352.AL014_10815",,"false","pp","1352.AL014_10465 (pp) 1352.AL014_10815",,,,,,,,,
"5951","256.39687615","pp","1352.AL014_10465 (pp) 1352.AL014_11985",,"false","pp","1352.AL014_10465 (pp) 1352.AL014_11985",,,,,,,,,
"5952","176.82475921","pp","1352.AL014_10465 (pp) 1352.AL014_10820",,"false","pp","1352.AL014_10465 (pp) 1352.AL014_10820",,,,,,,,,
