"SUID","EdgeBetweenness","interaction","name","path length","selected","shared interaction","shared name","stringdb::coexpression","stringdb::cooccurrence","stringdb::databases","stringdb::experiments","stringdb::fusion","stringdb::interspecies","stringdb::neighborhood","stringdb::score","stringdb::textmining"
"13420","3635.07161907","pp","1280.SAXN108_1664 (pp) 1280.SAXN108_1666",,"false","pp","1280.SAXN108_1664 (pp) 1280.SAXN108_1666","0.365",,,,"0.57",,"0.603","0.885","0.069"
"13421","1757.23843015","pp","1280.SAXN108_1664 (pp) 1280.SAXN108_2480",,"false","pp","1280.SAXN108_1664 (pp) 1280.SAXN108_2480","0.131",,"0.924","0.84",,,"0.048","0.999","0.934"
"13422","1084.22859938","pp","1280.SAXN108_1664 (pp) 1280.SAXN108_2335",,"false","pp","1280.SAXN108_1664 (pp) 1280.SAXN108_2335","0.272",,"0.941","0.983",,,"0.066","0.999","0.943"
"13423","2950.49040068","pp","1280.SAXN108_1664 (pp) 1280.SAXN108_1667",,"false","pp","1280.SAXN108_1664 (pp) 1280.SAXN108_1667","0.077",,,,"0.692",,"0.587","0.947","0.608"
"13424","1958.01892017","pp","1280.SAXN108_1664 (pp) 1280.SAXN108_1709",,"false","pp","1280.SAXN108_1664 (pp) 1280.SAXN108_1709","0.211",,,,,,"0.356","0.773","0.59"
"13425","1533.43342577","pp","1280.SAXN108_1664 (pp) 1280.SAXN108_2924",,"false","pp","1280.SAXN108_1664 (pp) 1280.SAXN108_2924","0.131",,"0.873","0.84",,,"0.048","0.995","0.783"
"13426","796.07720744","pp","1280.SAXN108_1664 (pp) 1280.SAXN108_1665",,"false","pp","1280.SAXN108_1664 (pp) 1280.SAXN108_1665","0.335",,"0.941","0.133",,,"0.615","0.993","0.608"
"13427","587.21837036","pp","1280.SAXN108_1665 (pp) 1280.SAXN108_1666",,"false","pp","1280.SAXN108_1665 (pp) 1280.SAXN108_1666","0.259",,,,,,"0.843","0.879",
"13428","582.19837693","pp","1280.SAXN108_1665 (pp) 1280.SAXN108_2920",,"false","pp","1280.SAXN108_1665 (pp) 1280.SAXN108_2920","0.072",,"0.724","0.119",,,,"0.797","0.208"
"13429","649.56363594","pp","1280.SAXN108_1665 (pp) 1280.SAXN108_1668",,"false","pp","1280.SAXN108_1665 (pp) 1280.SAXN108_1668",,,,,,,"0.8","0.8",
"13430","236.88496788","pp","1280.SAXN108_1665 (pp) 1280.SAXN108_2335",,"false","pp","1280.SAXN108_1665 (pp) 1280.SAXN108_2335","0.074",,"0.921","0.119",,,"0.124","0.959","0.391"
"13431","794.71422806","pp","1280.SAXN108_1665 (pp) 1280.SAXN108_2480",,"false","pp","1280.SAXN108_1665 (pp) 1280.SAXN108_2480","0.081",,"0.921","0.119",,,,"0.969","0.578"
"13432","431.87459578","pp","1280.SAXN108_1665 (pp) 1280.SAXN108_1667",,"false","pp","1280.SAXN108_1665 (pp) 1280.SAXN108_1667",,"0.155",,,,,"0.8","0.858","0.231"
"13433","1856.48146551","pp","1280.SAXN108_0573 (pp) 1280.SAXN108_2867",,"false","pp","1280.SAXN108_0573 (pp) 1280.SAXN108_2867",,,,,,,,"0.787","0.787"
"13434","794.5412087","pp","1280.SAXN108_0573 (pp) 1280.SAXN108_2866",,"false","pp","1280.SAXN108_0573 (pp) 1280.SAXN108_2866",,,,,,,,"0.788","0.789"
"13435","4572.86698683","pp","1280.SAXN108_0573 (pp) 1280.SAXN108_0636",,"false","pp","1280.SAXN108_0573 (pp) 1280.SAXN108_0636",,,"0.936",,,,"0.101","0.949","0.199"
"13436","1849.28063548","pp","1280.SAXN108_0573 (pp) 1280.SAXN108_1359",,"false","pp","1280.SAXN108_0573 (pp) 1280.SAXN108_1359","0.055",,"0.936","0.119",,,,"0.942",
"13437","173.68620417","pp","1280.SAXN108_0573 (pp) 1280.SAXN108_2586",,"false","pp","1280.SAXN108_0573 (pp) 1280.SAXN108_2586","0.081",,"0.936",,,,,"0.938",
"13438","947.19126265","pp","1280.SAXN108_0573 (pp) 1280.SAXN108_2739",,"false","pp","1280.SAXN108_0573 (pp) 1280.SAXN108_2739","0.061",,"0.936",,,,,"0.937",
"13439","1603.21666459","pp","1280.SAXN108_0573 (pp) 1280.SAXN108_1811",,"false","pp","1280.SAXN108_0573 (pp) 1280.SAXN108_1811","0.068",,"0.936",,,,"0.111","0.942",
"13440","2816.38099028","pp","1280.SAXN108_1662 (pp) 1280.SAXN108_2365",,"false","pp","1280.SAXN108_1662 (pp) 1280.SAXN108_2365","0.892",,,,,,,"0.892",
"13441","1001.2888956","pp","1280.SAXN108_1662 (pp) 1280.SAXN108_2008",,"false","pp","1280.SAXN108_1662 (pp) 1280.SAXN108_2008","0.262",,"0.936","0.246",,,"0.061","0.975","0.393"
"13442","1449.13312076","pp","1280.SAXN108_1662 (pp) 1280.SAXN108_2479",,"false","pp","1280.SAXN108_1662 (pp) 1280.SAXN108_2479","0.075",,"0.936",,,,"0.058","0.96","0.379"
"13443","802.37320271","pp","1280.SAXN108_1662 (pp) 1280.SAXN108_2383",,"false","pp","1280.SAXN108_1662 (pp) 1280.SAXN108_2383",,,"0.993",,,,"0.052","0.994","0.193"
"13444","1176.21991531","pp","1280.SAXN108_1662 (pp) 1280.SAXN108_2532",,"false","pp","1280.SAXN108_1662 (pp) 1280.SAXN108_2532",,,"0.936",,,,"0.053","0.94","0.096"
"13445","1270.60578145","pp","1280.SAXN108_1662 (pp) 1280.SAXN108_2949",,"false","pp","1280.SAXN108_1662 (pp) 1280.SAXN108_2949",,,"0.936",,,,"0.059","0.944","0.149"
"13446","1291.82268385","pp","1280.SAXN108_1662 (pp) 1280.SAXN108_2947",,"false","pp","1280.SAXN108_1662 (pp) 1280.SAXN108_2947",,,"0.936",,,,"0.049","0.936",
"13447","1498.75267321","pp","1280.SAXN108_1662 (pp) 1280.SAXN108_1663",,"false","pp","1280.SAXN108_1662 (pp) 1280.SAXN108_1663","0.095",,,,,,"0.833","0.842",
"13448","2250.41783366","pp","1280.SAXN108_1421 (pp) 1280.SAXN108_2367",,"false","pp","1280.SAXN108_1421 (pp) 1280.SAXN108_2367",,,"0.936",,,,"0.046","0.951","0.27"
"13449","311.04013404","pp","1280.SAXN108_1421 (pp) 1280.SAXN108_1739",,"false","pp","1280.SAXN108_1421 (pp) 1280.SAXN108_1739",,,"0.936",,,,"0.079","0.954","0.296"
"13450","9234.0","pp","1280.SAXN108_1421 (pp) 1280.SAXN108_1422",,"false","pp","1280.SAXN108_1421 (pp) 1280.SAXN108_1422",,,,,,,"0.779","0.779",
"13451","2746.43591417","pp","1280.SAXN108_2753 (pp) 1280.SAXN108_2754",,"false","pp","1280.SAXN108_2753 (pp) 1280.SAXN108_2754","0.582","0.286",,,,,"0.826","0.981","0.683"
"13452","6548.0968595","pp","1280.SAXN108_2517 (pp) 1280.SAXN108_2614",,"false","pp","1280.SAXN108_2517 (pp) 1280.SAXN108_2614",,,"0.87",,,,"0.138","0.885","0.064"
"13453","1943.13158868","pp","1280.SAXN108_2517 (pp) 1280.SAXN108_2529",,"false","pp","1280.SAXN108_2517 (pp) 1280.SAXN108_2529",,"0.579",,,"0.598",,"0.26","0.909","0.361"
"13454","4089.89352534","pp","1280.SAXN108_2517 (pp) 1280.SAXN108_2681",,"false","pp","1280.SAXN108_2517 (pp) 1280.SAXN108_2681",,,,,,,,"0.801","0.801"
"13455","1482.4195385","pp","1280.SAXN108_2517 (pp) 1280.SAXN108_2886",,"false","pp","1280.SAXN108_2517 (pp) 1280.SAXN108_2886",,,"0.936",,,,"0.05","0.943","0.149"
"13456","2278.64825253","pp","1280.SAXN108_2517 (pp) 1280.SAXN108_2519",,"false","pp","1280.SAXN108_2517 (pp) 1280.SAXN108_2519","0.242","0.321","0.373",,,,"0.84","0.993","0.9"
"13457","4498.93691844","pp","1280.SAXN108_2517 (pp) 1280.SAXN108_2527",,"false","pp","1280.SAXN108_2517 (pp) 1280.SAXN108_2527",,"0.727",,,,,"0.227","0.831","0.264"
"13458","2803.8714103","pp","1280.SAXN108_2517 (pp) 1280.SAXN108_2521",,"false","pp","1280.SAXN108_2517 (pp) 1280.SAXN108_2521","0.14","0.331",,,,,"0.826","0.932","0.401"
"13459","2802.3714103","pp","1280.SAXN108_2517 (pp) 1280.SAXN108_2522",,"false","pp","1280.SAXN108_2517 (pp) 1280.SAXN108_2522","0.222","0.783",,"0.165",,,"0.826","0.986","0.535"
"13460","3490.3766707","pp","1280.SAXN108_2517 (pp) 1280.SAXN108_2525",,"false","pp","1280.SAXN108_2517 (pp) 1280.SAXN108_2525","0.072","0.491",,,,,"0.244","0.91","0.78"
"13461","8382.15343539","pp","1280.SAXN108_2517 (pp) 1280.SAXN108_2518",,"false","pp","1280.SAXN108_2517 (pp) 1280.SAXN108_2518","0.245","0.529","0.373",,,,"0.84","0.977","0.461"
"13462","2803.8714103","pp","1280.SAXN108_2517 (pp) 1280.SAXN108_2520",,"false","pp","1280.SAXN108_2517 (pp) 1280.SAXN108_2520","0.41","0.769","0.922","0.136","0.339",,"0.84","0.999","0.414"
"13463","4498.93691844","pp","1280.SAXN108_2517 (pp) 1280.SAXN108_2528",,"false","pp","1280.SAXN108_2517 (pp) 1280.SAXN108_2528",,"0.727",,,,,"0.187","0.867","0.453"
"13464","2766.52134296","pp","1280.SAXN108_2517 (pp) 1280.SAXN108_2523",,"false","pp","1280.SAXN108_2517 (pp) 1280.SAXN108_2523","0.108","0.783","0.993",,"0.773",,"0.67","0.999","0.922"
"13465","2802.3714103","pp","1280.SAXN108_2517 (pp) 1280.SAXN108_2524",,"false","pp","1280.SAXN108_2517 (pp) 1280.SAXN108_2524","0.111","0.774","0.373",,,,"0.281","0.934","0.391"
"13466","1755.35307323","pp","1280.SAXN108_0572 (pp) 1280.SAXN108_1359",,"false","pp","1280.SAXN108_0572 (pp) 1280.SAXN108_1359","0.077",,"0.936",,,,,"0.945","0.152"
"13467","1509.81081929","pp","1280.SAXN108_0572 (pp) 1280.SAXN108_1811",,"false","pp","1280.SAXN108_0572 (pp) 1280.SAXN108_1811","0.059",,"0.936",,,,"0.13","0.943",
"13468","3625.49800735","pp","1280.SAXN108_0572 (pp) 1280.SAXN108_0636",,"false","pp","1280.SAXN108_0572 (pp) 1280.SAXN108_0636",,,"0.936",,,,"0.101","0.944","0.119"
"13469","762.58468905","pp","1280.SAXN108_0572 (pp) 1280.SAXN108_2739",,"false","pp","1280.SAXN108_0572 (pp) 1280.SAXN108_2739","0.1",,"0.936",,,,,"0.939",
"13470","63.97557808","pp","1280.SAXN108_0572 (pp) 1280.SAXN108_2586",,"false","pp","1280.SAXN108_0572 (pp) 1280.SAXN108_2586","0.049",,"0.936",,,,,"0.936",
"13471","61.15014504","pp","1280.SAXN108_0572 (pp) 1280.SAXN108_0573",,"false","pp","1280.SAXN108_0572 (pp) 1280.SAXN108_0573","0.4","0.784","0.936","0.981","0.775",,"0.876","0.999","0.96"
"13472","622.58420554","pp","1280.SAXN108_1661 (pp) 1280.SAXN108_2886",,"false","pp","1280.SAXN108_1661 (pp) 1280.SAXN108_2886",,,"0.936",,,,"0.049","0.936",
"13473","4799.86387641","pp","1280.SAXN108_1661 (pp) 1280.SAXN108_1726",,"false","pp","1280.SAXN108_1661 (pp) 1280.SAXN108_1726","0.053",,"0.936",,,,,"0.942","0.125"
"13474","3651.98100004","pp","1280.SAXN108_1661 (pp) 1280.SAXN108_1799",,"false","pp","1280.SAXN108_1661 (pp) 1280.SAXN108_1799","0.133",,"0.941",,,,"0.351","0.968","0.162"
"13475","1903.43105408","pp","1280.SAXN108_1661 (pp) 1280.SAXN108_2756",,"false","pp","1280.SAXN108_1661 (pp) 1280.SAXN108_2756",,,"0.993",,,,"0.073","0.996","0.537"
"13476","15539.88725932","pp","1280.SAXN108_1661 (pp) 1280.SAXN108_2614",,"false","pp","1280.SAXN108_1661 (pp) 1280.SAXN108_2614",,,"0.87",,,,"0.061","0.891","0.182"
"13477","11807.16800625","pp","1280.SAXN108_1661 (pp) 1280.SAXN108_2517",,"false","pp","1280.SAXN108_1661 (pp) 1280.SAXN108_2517",,,"0.936",,,,"0.059","0.939","0.069"
"13478","1376.49839726","pp","1280.SAXN108_1661 (pp) 1280.SAXN108_2150",,"false","pp","1280.SAXN108_1661 (pp) 1280.SAXN108_2150","0.108",,"0.906","0.119",,,"0.049","0.925","0.099"
"13479","3446.01537271","pp","1280.SAXN108_1661 (pp) 1280.SAXN108_1663",,"false","pp","1280.SAXN108_1661 (pp) 1280.SAXN108_1663","0.068",,,"0.119","0.707",,"0.356","0.824",
"13480","569.8662629","pp","1280.SAXN108_2750 (pp) 1280.SAXN108_2925",,"false","pp","1280.SAXN108_2750 (pp) 1280.SAXN108_2925",,"0.163","0.153",,,,"0.053","0.907","0.879"
"13481","177.07628063","pp","1280.SAXN108_2750 (pp) 1280.SAXN108_2941",,"false","pp","1280.SAXN108_2750 (pp) 1280.SAXN108_2941",,,,,,,,"0.84","0.84"
"13482","88.47512216","pp","1280.SAXN108_2750 (pp) 1280.SAXN108_2939",,"false","pp","1280.SAXN108_2750 (pp) 1280.SAXN108_2939",,,"0.053",,,,,"0.882","0.881"
"13483","688.39066211","pp","1280.SAXN108_2991 (pp) 1280.SAXN108_2992",,"false","pp","1280.SAXN108_2991 (pp) 1280.SAXN108_2992","0.707",,,,,,"0.655","0.984","0.858"
"13484","430.18011942","pp","1280.SAXN108_1415 (pp) 1280.SAXN108_2315",,"false","pp","1280.SAXN108_1415 (pp) 1280.SAXN108_2315",,"0.288","0.936",,,,,"0.964","0.276"
"13485","995.24985049","pp","1280.SAXN108_1415 (pp) 1280.SAXN108_1781",,"false","pp","1280.SAXN108_1415 (pp) 1280.SAXN108_1781",,,"0.936",,,,"0.092","0.954","0.28"
"13486","2499.55718655","pp","1280.SAXN108_1415 (pp) 1280.SAXN108_2328",,"false","pp","1280.SAXN108_1415 (pp) 1280.SAXN108_2328",,"0.216","0.936",,"0.02",,"0.077","0.956","0.163"
"13487","1307.19997906","pp","1280.SAXN108_1415 (pp) 1280.SAXN108_1460",,"false","pp","1280.SAXN108_1415 (pp) 1280.SAXN108_1460",,,"0.857",,,,"0.077","0.935","0.553"
"13488","444.83461835","pp","1280.SAXN108_1415 (pp) 1280.SAXN108_1416",,"false","pp","1280.SAXN108_1415 (pp) 1280.SAXN108_1416",,,,,,,"0.859","0.873","0.137"
"13489","1307.19997906","pp","1280.SAXN108_1415 (pp) 1280.SAXN108_1737",,"false","pp","1280.SAXN108_1415 (pp) 1280.SAXN108_1737",,,"0.936",,,,"0.077","0.945","0.151"
"13490","1616.3954696","pp","1280.SAXN108_0568 (pp) 1280.SAXN108_2868",,"false","pp","1280.SAXN108_0568 (pp) 1280.SAXN108_2868","0.058",,,,"0.769",,"0.136","0.828","0.193"
"13491","5102.98417286","pp","1280.SAXN108_0568 (pp) 1280.SAXN108_1799",,"false","pp","1280.SAXN108_0568 (pp) 1280.SAXN108_1799","0.073",,"0.941",,,,"0.356","0.984","0.608"
"13492","1107.38810376","pp","1280.SAXN108_0568 (pp) 1280.SAXN108_1689",,"false","pp","1280.SAXN108_0568 (pp) 1280.SAXN108_1689","0.072",,"0.373",,"0.757",,"0.281","0.95","0.591"
"13493","805.15710227","pp","1280.SAXN108_0568 (pp) 1280.SAXN108_0613",,"false","pp","1280.SAXN108_0568 (pp) 1280.SAXN108_0613",,,,,"0.872",,"0.091","0.879",
"13494","1490.22572047","pp","1280.SAXN108_0568 (pp) 1280.SAXN108_1766",,"false","pp","1280.SAXN108_0568 (pp) 1280.SAXN108_1766",,,,,"0.768",,"0.136","0.791",
"13495","3234.46359137","pp","1280.SAXN108_0568 (pp) 1280.SAXN108_2316",,"false","pp","1280.SAXN108_0568 (pp) 1280.SAXN108_2316",,,,,"0.775",,"0.136","0.797",
"13496","131.27674734","pp","1280.SAXN108_1657 (pp) 1280.SAXN108_1658",,"false","pp","1280.SAXN108_1657 (pp) 1280.SAXN108_1658","0.522","0.162",,,,,"0.854","0.985","0.782"
"13497","461.12304345","pp","1280.SAXN108_1657 (pp) 1280.SAXN108_1998",,"false","pp","1280.SAXN108_1657 (pp) 1280.SAXN108_1998","0.401","0.169","0.262","0.361","0.295",,"0.264","0.889","0.294"
"13498","505.48445547","pp","1280.SAXN108_1657 (pp) 1280.SAXN108_2483",,"false","pp","1280.SAXN108_1657 (pp) 1280.SAXN108_2483","0.289","0.166",,,,,"0.049","0.771","0.642"
"13499","214.5241005","pp","1280.SAXN108_1657 (pp) 1280.SAXN108_1789",,"false","pp","1280.SAXN108_1657 (pp) 1280.SAXN108_1789","0.513","0.293",,,,,"0.14","0.827","0.487"
"13500","176.04101287","pp","1280.SAXN108_1657 (pp) 1280.SAXN108_1690",,"false","pp","1280.SAXN108_1657 (pp) 1280.SAXN108_1690","0.598","0.227",,,,,"0.119","0.884","0.628"
"13501","58.77179916","pp","1280.SAXN108_1416 (pp) 1280.SAXN108_1417",,"false","pp","1280.SAXN108_1416 (pp) 1280.SAXN108_1417",,"0.779",,,"0.9",,"0.507","0.988",
"13502","1340.13339349","pp","1280.SAXN108_1658 (pp) 1280.SAXN108_2493",,"false","pp","1280.SAXN108_1658 (pp) 1280.SAXN108_2493","0.173",,,"0.177",,,,"0.771","0.692"
"13503","1573.5808368","pp","1280.SAXN108_1658 (pp) 1280.SAXN108_2953",,"false","pp","1280.SAXN108_1658 (pp) 1280.SAXN108_2953","0.196","0.225","0.373",,"0.34",,"0.136","0.832","0.391"
"13504","494.3511876","pp","1280.SAXN108_1658 (pp) 1280.SAXN108_1789",,"false","pp","1280.SAXN108_1658 (pp) 1280.SAXN108_1789","0.464",,,"0.185",,,"0.14","0.789","0.507"
"13505","796.40830114","pp","1280.SAXN108_1658 (pp) 1280.SAXN108_1709",,"false","pp","1280.SAXN108_1658 (pp) 1280.SAXN108_1709","0.357",,,"0.165",,,"0.148","0.873","0.755"
"13506","1870.43399309","pp","1280.SAXN108_1658 (pp) 1280.SAXN108_2946",,"false","pp","1280.SAXN108_1658 (pp) 1280.SAXN108_2946","0.075",,"0.941",,,,"0.356","0.981","0.531"
"13507","502.68649584","pp","1280.SAXN108_1658 (pp) 1280.SAXN108_1757",,"false","pp","1280.SAXN108_1658 (pp) 1280.SAXN108_1757","0.57",,,,,,"0.133","0.882","0.709"
"13508","183.06908462","pp","1280.SAXN108_1658 (pp) 1280.SAXN108_1690",,"false","pp","1280.SAXN108_1658 (pp) 1280.SAXN108_1690","0.35","0.594",,,,,"0.13","0.935","0.751"
"13509","1159.35657564","pp","1280.SAXN108_0566 (pp) 1280.SAXN108_1447",,"false","pp","1280.SAXN108_0566 (pp) 1280.SAXN108_1447","0.066",,"0.168",,,,"0.121","0.929","0.909"
"13510","711.77101207","pp","1280.SAXN108_0566 (pp) 1280.SAXN108_1689",,"false","pp","1280.SAXN108_0566 (pp) 1280.SAXN108_1689","0.12","0.277","0.993",,"0.869",,"0.281","0.999","0.892"
"13511","1036.83212202","pp","1280.SAXN108_0566 (pp) 1280.SAXN108_0568",,"false","pp","1280.SAXN108_0566 (pp) 1280.SAXN108_0568","0.171","0.779","0.993",,"0.896",,"0.876","0.999","0.588"
"13512","2672.63146754","pp","1280.SAXN108_0566 (pp) 1280.SAXN108_2405",,"false","pp","1280.SAXN108_0566 (pp) 1280.SAXN108_2405","0.109",,,"0.267","0.73",,"0.105","0.851","0.203"
"13513","656.48017776","pp","1280.SAXN108_0566 (pp) 1280.SAXN108_0567",,"false","pp","1280.SAXN108_0566 (pp) 1280.SAXN108_0567","0.173","0.62","0.936",,"0.754",,"0.876","0.999","0.884"
"13514","872.6101808","pp","1280.SAXN108_0566 (pp) 1280.SAXN108_0783",,"false","pp","1280.SAXN108_0566 (pp) 1280.SAXN108_0783","0.074",,"0.993",,,,"0.091","0.994","0.181"
"13515","702.39753237","pp","1280.SAXN108_1413 (pp) 1280.SAXN108_2811",,"false","pp","1280.SAXN108_1413 (pp) 1280.SAXN108_2811","0.079",,"0.758",,,,"0.091","0.809","0.17"
"13516","132.77194737","pp","1280.SAXN108_1413 (pp) 1280.SAXN108_1416",,"false","pp","1280.SAXN108_1413 (pp) 1280.SAXN108_1416","0.053","0.464",,,,,"0.562","0.951","0.808"
"13517","127.09940237","pp","1280.SAXN108_1413 (pp) 1280.SAXN108_1417",,"false","pp","1280.SAXN108_1413 (pp) 1280.SAXN108_1417","0.053","0.422",,,,,"0.397","0.926","0.804"
"13518","492.68215779","pp","1280.SAXN108_1413 (pp) 1280.SAXN108_1415",,"false","pp","1280.SAXN108_1413 (pp) 1280.SAXN108_1415","0.467",,,,,,"0.618","0.824","0.207"
"13519","1065.17846722","pp","1280.SAXN108_1413 (pp) 1280.SAXN108_1414",,"false","pp","1280.SAXN108_1413 (pp) 1280.SAXN108_1414","0.434","0.208",,,,,"0.633","0.827","0.074"
"13520","439.50195847","pp","1280.SAXN108_1411 (pp) 1280.SAXN108_1415",,"false","pp","1280.SAXN108_1411 (pp) 1280.SAXN108_1415","0.482",,,,,,"0.575","0.793","0.135"
"13521","99.51557937","pp","1280.SAXN108_1411 (pp) 1280.SAXN108_1413",,"false","pp","1280.SAXN108_1411 (pp) 1280.SAXN108_1413","0.632","0.548",,,,,"0.811","0.988","0.67"
"13522","63.12399054","pp","1280.SAXN108_1411 (pp) 1280.SAXN108_1417",,"false","pp","1280.SAXN108_1411 (pp) 1280.SAXN108_1417","0.068","0.565",,,,,"0.374","0.928","0.751"
"13523","24.13294223","pp","1280.SAXN108_1411 (pp) 1280.SAXN108_1412",,"false","pp","1280.SAXN108_1411 (pp) 1280.SAXN108_1412","0.91","0.765","0.993",,"0.688",,"0.876","0.999","0.938"
"13524","11.33859905","pp","1280.SAXN108_1411 (pp) 1280.SAXN108_1416",,"false","pp","1280.SAXN108_1411 (pp) 1280.SAXN108_1416","0.068","0.522",,,,,"0.518","0.94","0.756"
"13525","351.29029622","pp","1280.SAXN108_1411 (pp) 1280.SAXN108_1414",,"false","pp","1280.SAXN108_1411 (pp) 1280.SAXN108_1414","0.44",,,,,,"0.597","0.772","0.069"
"13526","864.87280525","pp","1280.SAXN108_0565 (pp) 1280.SAXN108_1210",,"false","pp","1280.SAXN108_0565 (pp) 1280.SAXN108_1210","0.056",,"0.936",,,,"0.06","0.938",
"13527","728.90238134","pp","1280.SAXN108_0565 (pp) 1280.SAXN108_2890",,"false","pp","1280.SAXN108_0565 (pp) 1280.SAXN108_2890","0.219",,"0.936","0.119",,,"0.077","0.959","0.149"
"13528","912.39389974","pp","1280.SAXN108_0565 (pp) 1280.SAXN108_0582",,"false","pp","1280.SAXN108_0565 (pp) 1280.SAXN108_0582","0.058","0.68","0.993","0.267",,,"0.13","0.999","0.834"
"13529","561.01900788","pp","1280.SAXN108_0565 (pp) 1280.SAXN108_0937",,"false","pp","1280.SAXN108_0565 (pp) 1280.SAXN108_0937","0.067",,"0.936","0.186",,,,"0.947",
"13530","293.12849502","pp","1280.SAXN108_0565 (pp) 1280.SAXN108_2379",,"false","pp","1280.SAXN108_0565 (pp) 1280.SAXN108_2379",,,"0.936",,,,"0.129","0.953","0.227"
"13531","418.66343023","pp","1280.SAXN108_1412 (pp) 1280.SAXN108_1415",,"false","pp","1280.SAXN108_1412 (pp) 1280.SAXN108_1415","0.44","0.254",,"0.139",,,"0.575","0.856","0.206"
"13532","1184.72249712","pp","1280.SAXN108_1412 (pp) 1280.SAXN108_2811",,"false","pp","1280.SAXN108_1412 (pp) 1280.SAXN108_2811",,,"0.758",,,,"0.091","0.805","0.185"
"13533","61.53488946","pp","1280.SAXN108_1412 (pp) 1280.SAXN108_1413",,"false","pp","1280.SAXN108_1412 (pp) 1280.SAXN108_1413","0.966","0.483","0.993",,,,"0.811","0.999","0.683"
"13534","28.35181616","pp","1280.SAXN108_1412 (pp) 1280.SAXN108_1416",,"false","pp","1280.SAXN108_1412 (pp) 1280.SAXN108_1416","0.053","0.439",,,,,"0.518","0.942","0.802"
"13535","67.82704562","pp","1280.SAXN108_1412 (pp) 1280.SAXN108_1417",,"false","pp","1280.SAXN108_1412 (pp) 1280.SAXN108_1417","0.053","0.521",,,,,"0.374","0.938","0.809"
"13536","446.34188174","pp","1280.SAXN108_1412 (pp) 1280.SAXN108_1414",,"false","pp","1280.SAXN108_1412 (pp) 1280.SAXN108_1414","0.43",,,,,,"0.597","0.797","0.188"
"13537","727.95107227","pp","1280.SAXN108_2743 (pp) 1280.SAXN108_2925",,"false","pp","1280.SAXN108_2743 (pp) 1280.SAXN108_2925",,"0.634",,,,,,"0.943","0.851"
"13538","2406.94704453","pp","1280.SAXN108_2743 (pp) 1280.SAXN108_2912",,"false","pp","1280.SAXN108_2743 (pp) 1280.SAXN108_2912",,,"0.934",,,,,"0.935","0.069"
"13539","785.30288527","pp","1280.SAXN108_2743 (pp) 1280.SAXN108_2750",,"false","pp","1280.SAXN108_2743 (pp) 1280.SAXN108_2750",,,"0.075",,,,,"0.851","0.846"
"13540","860.52231272","pp","1280.SAXN108_2743 (pp) 1280.SAXN108_2901",,"false","pp","1280.SAXN108_2743 (pp) 1280.SAXN108_2901",,,"0.075",,"0.011",,,"0.882","0.878"
"13541","368.16126633","pp","1280.SAXN108_0562 (pp) 1280.SAXN108_1070",,"false","pp","1280.SAXN108_0562 (pp) 1280.SAXN108_1070","0.095",,"0.936",,,,"0.136","0.965","0.397"
"13542","150.86001805","pp","1280.SAXN108_0562 (pp) 1280.SAXN108_1146",,"false","pp","1280.SAXN108_0562 (pp) 1280.SAXN108_1146","0.081",,"0.936",,,,"0.055","0.939",
"13543","1333.58994227","pp","1280.SAXN108_0562 (pp) 1280.SAXN108_2479",,"false","pp","1280.SAXN108_0562 (pp) 1280.SAXN108_2479","0.104",,"0.373",,"0.775",,"0.136","0.923","0.409"
"13544","607.84062661","pp","1280.SAXN108_0562 (pp) 1280.SAXN108_1208",,"false","pp","1280.SAXN108_0562 (pp) 1280.SAXN108_1208",,,"0.936",,,,"0.056","0.972","0.581"
"13545","30.69372748","pp","1280.SAXN108_0562 (pp) 1280.SAXN108_1354",,"false","pp","1280.SAXN108_0562 (pp) 1280.SAXN108_1354","0.128",,"0.936",,,,,"0.978","0.648"
"13546","423.03679336","pp","1280.SAXN108_0562 (pp) 1280.SAXN108_2383",,"false","pp","1280.SAXN108_0562 (pp) 1280.SAXN108_2383",,,"0.993",,,,,"0.994","0.151"
"13547","54.7140819","pp","1280.SAXN108_0562 (pp) 1280.SAXN108_1662",,"false","pp","1280.SAXN108_0562 (pp) 1280.SAXN108_1662","0.076",,"0.936","0.146",,,"0.085","0.994","0.891"
"13548","657.17984811","pp","1280.SAXN108_0562 (pp) 1280.SAXN108_2532",,"false","pp","1280.SAXN108_0562 (pp) 1280.SAXN108_2532","0.069",,"0.993",,,,,"0.993","0.094"
"13549","2.0","pp","1280.SAXN108_2984 (pp) 1280.SAXN108_2985",,"false","pp","1280.SAXN108_2984 (pp) 1280.SAXN108_2985",,"0.785",,,,,"0.709","0.934",
